"","celltype_gt","celltype","model"
"29248","T","B","clustifyr"
"29249","Malignant","Malignant","clustifyr"
"29250","Malignant","Stromal","clustifyr"
"29251","T","B","clustifyr"
"29252","Malignant","Malignant","clustifyr"
"29253","Malignant","Malignant","clustifyr"
"29254","Malignant","Malignant","clustifyr"
"29255","Stromal","Stromal","clustifyr"
"29256","Plasma","Plasma","clustifyr"
"29257","T","T","clustifyr"
"29258","Malignant","Malignant","clustifyr"
"29259","Malignant","Malignant","clustifyr"
"29260","Malignant","Malignant","clustifyr"
"29261","Macrophage","Stromal","clustifyr"
"29262","Malignant","Malignant","clustifyr"
"29263","Stromal","Stromal","clustifyr"
"29264","Malignant","Malignant","clustifyr"
"29265","T","T","clustifyr"
"29266","T","T","clustifyr"
"29267","Stromal","Stromal","clustifyr"
"29268","Myoepi","Stromal","clustifyr"
"29269","Macrophage","Macrophage","clustifyr"
"29270","T","T","clustifyr"
"29271","Myoepi","Malignant","clustifyr"
"29272","Malignant","Malignant","clustifyr"
"29273","Stromal","Stromal","clustifyr"
"29274","Stromal","Macrophage","clustifyr"
"29275","B","T","clustifyr"
"29276","T","T","clustifyr"
"29277","Malignant","Malignant","clustifyr"
"29278","Stromal","Stromal","clustifyr"
"29279","Malignant","Malignant","clustifyr"
"29280","B","T","clustifyr"
"29281","Malignant","Malignant","clustifyr"
"29282","Malignant","Malignant","clustifyr"
"29283","T","T","clustifyr"
"29284","Macrophage","Macrophage","clustifyr"
"29285","Plasma","T","clustifyr"
"29286","Stromal","Stromal","clustifyr"
"29287","T","B","clustifyr"
"29288","Malignant","Malignant","clustifyr"
"29289","Malignant","Malignant","clustifyr"
"29290","Plasma","Macrophage","clustifyr"
"29291","Malignant","Malignant","clustifyr"
"29292","Stromal","Stromal","clustifyr"
"29293","Stromal","Stromal","clustifyr"
"29294","Malignant","Stromal","clustifyr"
"29295","B","Macrophage","clustifyr"
"29296","Malignant","Malignant","clustifyr"
"29297","Stromal","Stromal","clustifyr"
"29298","Malignant","Malignant","clustifyr"
"29299","Malignant","Malignant","clustifyr"
"29300","Malignant","Malignant","clustifyr"
"29301","B","Macrophage","clustifyr"
"29302","Macrophage","Stromal","clustifyr"
"29303","Macrophage","Macrophage","clustifyr"
"29304","T","T","clustifyr"
"29305","Malignant","Malignant","clustifyr"
"29306","Malignant","Malignant","clustifyr"
"29307","Macrophage","Macrophage","clustifyr"
"29308","Stromal","Macrophage","clustifyr"
"29309","Macrophage","Macrophage","clustifyr"
"29310","Malignant","Malignant","clustifyr"
"29311","T","T","clustifyr"
"29312","Stromal","Stromal","clustifyr"
"29313","Myoepi","Malignant","clustifyr"
"29314","T","T","clustifyr"
"29315","T","T","clustifyr"
"29316","Malignant","Malignant","clustifyr"
"29317","T","Malignant","clustifyr"
"29318","Malignant","Malignant","clustifyr"
"29319","Malignant","Malignant","clustifyr"
"29320","T","T","clustifyr"
"29321","Stromal","Stromal","clustifyr"
"29322","Malignant","Malignant","clustifyr"
"29323","Stromal","Stromal","clustifyr"
"29324","Malignant","Malignant","clustifyr"
"29325","Malignant","Malignant","clustifyr"
"29326","Macrophage","Stromal","clustifyr"
"29327","Malignant","Malignant","clustifyr"
"29328","Malignant","Malignant","clustifyr"
"29329","Malignant","Malignant","clustifyr"
"29330","Malignant","Malignant","clustifyr"
"29331","Stromal","Stromal","clustifyr"
"29332","Macrophage","T","clustifyr"
"29333","Stromal","Stromal","clustifyr"
"29334","T","T","clustifyr"
"29335","Malignant","Malignant","clustifyr"
"29336","DC_Mast","Macrophage","clustifyr"
"29337","Malignant","Malignant","clustifyr"
"29338","Malignant","Malignant","clustifyr"
"29339","T","T","clustifyr"
"29340","Myoepi","Malignant","clustifyr"
"29341","T","T","clustifyr"
"29342","Malignant","Malignant","clustifyr"
"29343","Stromal","Stromal","clustifyr"
"29344","Stromal","Macrophage","clustifyr"
"29345","Macrophage","Macrophage","clustifyr"
"29346","Stromal","Stromal","clustifyr"
"29347","B","T","clustifyr"
"29348","Stromal","Stromal","clustifyr"
"29349","Malignant","Malignant","clustifyr"
"29350","Malignant","Malignant","clustifyr"
"29351","T","T","clustifyr"
"29352","B","T","clustifyr"
"29353","T","Stromal","clustifyr"
"29354","B","T","clustifyr"
"29355","Malignant","Malignant","clustifyr"
"29356","Stromal","Stromal","clustifyr"
"29357","T","T","clustifyr"
"29358","T","T","clustifyr"
"29359","T","T","clustifyr"
"29360","Stromal","Macrophage","clustifyr"
"29361","Malignant","Malignant","clustifyr"
"29362","Malignant","Malignant","clustifyr"
"29363","T","T","clustifyr"
"29364","Malignant","Malignant","clustifyr"
"29365","Stromal","Stromal","clustifyr"
"29366","Stromal","Stromal","clustifyr"
"29367","Stromal","Stromal","clustifyr"
"29368","Stromal","Stromal","clustifyr"
"29369","Malignant","Malignant","clustifyr"
"29370","Stromal","Stromal","clustifyr"
"29371","Myoepi","Malignant","clustifyr"
"29372","Stromal","Stromal","clustifyr"
"29373","Myoepi","Malignant","clustifyr"
"29374","Malignant","Malignant","clustifyr"
"29375","T","T","clustifyr"
"29376","Malignant","Malignant","clustifyr"
"29377","T","T","clustifyr"
"29378","Macrophage","Macrophage","clustifyr"
"29379","Stromal","Malignant","clustifyr"
"29380","T","B","clustifyr"
"29381","Malignant","Malignant","clustifyr"
"29382","T","T","clustifyr"
"29383","T","T","clustifyr"
"29384","Stromal","Stromal","clustifyr"
"29385","Myoepi","Malignant","clustifyr"
"29386","Malignant","Malignant","clustifyr"
"29387","B","T","clustifyr"
"29388","Macrophage","Macrophage","clustifyr"
"29389","Malignant","Malignant","clustifyr"
"29390","Malignant","Stromal","clustifyr"
"29391","Malignant","Malignant","clustifyr"
"29392","T","T","clustifyr"
"29393","Plasma","Stromal","clustifyr"
"29394","Plasma","Plasma","clustifyr"
"29395","Malignant","Malignant","clustifyr"
"29396","Malignant","Stromal","clustifyr"
"29397","Malignant","Malignant","clustifyr"
"29398","Malignant","Malignant","clustifyr"
"29399","Malignant","Malignant","clustifyr"
"29400","B","Macrophage","clustifyr"
"29401","Stromal","Stromal","clustifyr"
"29402","Malignant","Malignant","clustifyr"
"29403","T","T","clustifyr"
"29404","T","Malignant","clustifyr"
"29405","Malignant","Malignant","clustifyr"
"29406","T","T","clustifyr"
"29407","Stromal","Macrophage","clustifyr"
"29408","Malignant","Malignant","clustifyr"
"29409","B","Stromal","clustifyr"
"29410","Myoepi","Malignant","clustifyr"
"29411","Myoepi","Malignant","clustifyr"
"29412","Malignant","Malignant","clustifyr"
"29413","T","T","clustifyr"
"29414","B","Macrophage","clustifyr"
"29415","Malignant","Malignant","clustifyr"
"29416","T","T","clustifyr"
"29417","T","T","clustifyr"
"29418","Malignant","Malignant","clustifyr"
"29419","T","T","clustifyr"
"29420","B","T","clustifyr"
"29421","T","T","clustifyr"
"29422","T","Macrophage","clustifyr"
"29423","Stromal","Stromal","clustifyr"
"29424","Malignant","Malignant","clustifyr"
"29425","Stromal","Stromal","clustifyr"
"29426","Myoepi","Malignant","clustifyr"
"29427","T","Macrophage","clustifyr"
"29428","T","T","clustifyr"
"29429","T","T","clustifyr"
"29430","Malignant","Macrophage","clustifyr"
"29431","Malignant","Malignant","clustifyr"
"29432","Malignant","Malignant","clustifyr"
"29433","Malignant","Malignant","clustifyr"
"29434","Macrophage","Macrophage","clustifyr"
"29435","Malignant","Malignant","clustifyr"
"29436","Malignant","Malignant","clustifyr"
"29437","Malignant","Stromal","clustifyr"
"29438","Plasma","Macrophage","clustifyr"
"29439","Myoepi","Stromal","clustifyr"
"29440","Myoepi","Malignant","clustifyr"
"29441","Malignant","Malignant","clustifyr"
"29442","Malignant","Stromal","clustifyr"
"29443","Malignant","Stromal","clustifyr"
"29444","Macrophage","Macrophage","clustifyr"
"29445","Malignant","Stromal","clustifyr"
"29446","T","T","clustifyr"
"29447","Macrophage","Malignant","clustifyr"
"29448","Malignant","Malignant","clustifyr"
"29449","Malignant","Malignant","clustifyr"
"29450","Malignant","Malignant","clustifyr"
"29451","Myoepi","Malignant","clustifyr"
"29452","Macrophage","Macrophage","clustifyr"
"29453","Malignant","Malignant","clustifyr"
"29454","Stromal","Stromal","clustifyr"
"29455","Macrophage","Macrophage","clustifyr"
"29456","Malignant","Malignant","clustifyr"
"29457","T","T","clustifyr"
"29458","Macrophage","Macrophage","clustifyr"
"29459","T","T","clustifyr"
"29460","Stromal","Stromal","clustifyr"
"29461","T","Malignant","clustifyr"
"29462","Malignant","Malignant","clustifyr"
"29463","T","T","clustifyr"
"29464","T","T","clustifyr"
"29465","Myoepi","Malignant","clustifyr"
"29466","Stromal","Macrophage","clustifyr"
"29467","Malignant","Malignant","clustifyr"
"29468","Stromal","Stromal","clustifyr"
"29469","B","Macrophage","clustifyr"
"29470","T","T","clustifyr"
"29471","Malignant","Malignant","clustifyr"
"29472","Macrophage","Macrophage","clustifyr"
"29473","T","B","clustifyr"
"29474","Stromal","Stromal","clustifyr"
"29475","Stromal","Stromal","clustifyr"
"29476","Malignant","Malignant","clustifyr"
"29477","Macrophage","Stromal","clustifyr"
"29478","Macrophage","Macrophage","clustifyr"
"29479","Malignant","Malignant","clustifyr"
"29480","T","T","clustifyr"
"29481","T","Stromal","clustifyr"
"29482","Stromal","Stromal","clustifyr"
"29483","Plasma","Macrophage","clustifyr"
"29484","T","T","clustifyr"
"29485","Malignant","Malignant","clustifyr"
"29486","Macrophage","Macrophage","clustifyr"
"29487","T","T","clustifyr"
"29488","Malignant","Malignant","clustifyr"
"29489","Myoepi","Malignant","clustifyr"
"29490","T","Stromal","clustifyr"
"29491","Malignant","Malignant","clustifyr"
"29492","Malignant","Malignant","clustifyr"
"29493","Stromal","Stromal","clustifyr"
"29494","T","Macrophage","clustifyr"
"29495","T","T","clustifyr"
"29496","Myoepi","Malignant","clustifyr"
"29497","T","T","clustifyr"
"29498","Stromal","Stromal","clustifyr"
"29499","Malignant","Malignant","clustifyr"
"29500","Macrophage","Macrophage","clustifyr"
"29501","Malignant","Malignant","clustifyr"
"29502","Malignant","Malignant","clustifyr"
"29503","Malignant","Malignant","clustifyr"
"29504","B","T","clustifyr"
"29505","Stromal","Stromal","clustifyr"
"29506","Stromal","Stromal","clustifyr"
"29507","Malignant","Malignant","clustifyr"
"29508","Macrophage","Macrophage","clustifyr"
"29509","Malignant","Malignant","clustifyr"
"29510","Macrophage","Macrophage","clustifyr"
"29511","Malignant","Malignant","clustifyr"
"29512","Macrophage","Macrophage","clustifyr"
"29513","T","T","clustifyr"
"29514","Stromal","Stromal","clustifyr"
"29515","Malignant","Malignant","clustifyr"
"29516","T","B","clustifyr"
"29517","Malignant","Malignant","clustifyr"
"29518","Macrophage","T","clustifyr"
"29519","Malignant","Malignant","clustifyr"
"29520","B","Stromal","clustifyr"
"29521","Malignant","Malignant","clustifyr"
"29522","Myoepi","Malignant","clustifyr"
"29523","Malignant","Malignant","clustifyr"
"29524","Plasma","Plasma","clustifyr"
"29525","Malignant","Malignant","clustifyr"
"29526","Stromal","Stromal","clustifyr"
"29527","Macrophage","Plasma","clustifyr"
"29528","Malignant","Malignant","clustifyr"
"29529","T","Malignant","clustifyr"
"29530","Malignant","Malignant","clustifyr"
"29531","Malignant","Malignant","clustifyr"
"29532","T","T","clustifyr"
"29533","Malignant","Malignant","clustifyr"
"29534","Stromal","Stromal","clustifyr"
"29535","Macrophage","Macrophage","clustifyr"
"29536","Stromal","Stromal","clustifyr"
"29537","Myoepi","Stromal","clustifyr"
"29538","Myoepi","Malignant","clustifyr"
"29539","Malignant","Malignant","clustifyr"
"29540","T","T","clustifyr"
"29541","Malignant","Stromal","clustifyr"
"29542","T","T","clustifyr"
"29543","Stromal","Stromal","clustifyr"
"29544","Malignant","Stromal","clustifyr"
"29545","Stromal","Stromal","clustifyr"
"29546","B","Stromal","clustifyr"
"29547","Malignant","Malignant","clustifyr"
"29548","T","Malignant","clustifyr"
"29549","Macrophage","B","clustifyr"
"29550","Malignant","Malignant","clustifyr"
"29551","T","B","clustifyr"
"29552","T","Stromal","clustifyr"
"29553","Malignant","Malignant","clustifyr"
"29554","T","T","clustifyr"
"29555","Malignant","Malignant","clustifyr"
"29556","T","B","clustifyr"
"29557","B","B","clustifyr"
"29558","Malignant","Malignant","clustifyr"
"29559","Malignant","Malignant","clustifyr"
"29560","B","Macrophage","clustifyr"
"29561","T","T","clustifyr"
"29562","Stromal","Stromal","clustifyr"
"29563","Malignant","Malignant","clustifyr"
"29564","T","T","clustifyr"
"29565","Stromal","Stromal","clustifyr"
"29566","Stromal","Stromal","clustifyr"
"29567","Macrophage","Macrophage","clustifyr"
"29568","Stromal","Malignant","clustifyr"
"29569","Malignant","Malignant","clustifyr"
"29570","Macrophage","Macrophage","clustifyr"
"29571","Stromal","Stromal","clustifyr"
"29572","Malignant","Stromal","clustifyr"
"29573","Malignant","Malignant","clustifyr"
"29574","Stromal","Stromal","clustifyr"
"29575","Stromal","Stromal","clustifyr"
"29576","T","T","clustifyr"
"29577","Myoepi","Malignant","clustifyr"
"29578","B","T","clustifyr"
"29579","Malignant","Malignant","clustifyr"
"29580","Stromal","Stromal","clustifyr"
"29581","Stromal","Macrophage","clustifyr"
"29582","Stromal","Stromal","clustifyr"
"29583","T","T","clustifyr"
"29584","Malignant","Malignant","clustifyr"
"29585","Malignant","Malignant","clustifyr"
"29586","B","Macrophage","clustifyr"
"29587","Malignant","Malignant","clustifyr"
"29588","B","T","clustifyr"
"29589","Stromal","Malignant","clustifyr"
"29590","T","T","clustifyr"
"29591","T","T","clustifyr"
"29592","Malignant","Stromal","clustifyr"
"29593","Macrophage","Stromal","clustifyr"
"29594","Stromal","Stromal","clustifyr"
"29595","Malignant","Malignant","clustifyr"
"29596","Stromal","Stromal","clustifyr"
"29597","Plasma","T","clustifyr"
"29598","Stromal","Stromal","clustifyr"
"29599","Myoepi","Malignant","clustifyr"
"29600","T","Macrophage","clustifyr"
"29601","T","T","clustifyr"
"29602","Malignant","Stromal","clustifyr"
"29603","Stromal","Stromal","clustifyr"
"29604","Macrophage","T","clustifyr"
"29605","Stromal","Stromal","clustifyr"
"29606","Stromal","Stromal","clustifyr"
"29607","B","T","clustifyr"
"29608","T","T","clustifyr"
"29609","Malignant","Malignant","clustifyr"
"29610","Malignant","Malignant","clustifyr"
"29611","T","T","clustifyr"
"29612","Malignant","Malignant","clustifyr"
"29613","Myoepi","Malignant","clustifyr"
"29614","Malignant","Malignant","clustifyr"
"29615","Plasma","Macrophage","clustifyr"
"29616","Malignant","Malignant","clustifyr"
"29617","T","T","clustifyr"
"29618","Malignant","Malignant","clustifyr"
"29619","Malignant","Malignant","clustifyr"
"29620","T","T","clustifyr"
"29621","Malignant","Malignant","clustifyr"
"29622","Malignant","Malignant","clustifyr"
"29623","Malignant","Malignant","clustifyr"
"29624","Myoepi","Malignant","clustifyr"
"29625","Stromal","Stromal","clustifyr"
"29626","T","T","clustifyr"
"29627","Malignant","Malignant","clustifyr"
"29628","B","T","clustifyr"
"29629","Stromal","Stromal","clustifyr"
"29630","Malignant","Malignant","clustifyr"
"29631","T","T","clustifyr"
"29632","T","Macrophage","clustifyr"
"29633","Stromal","Stromal","clustifyr"
"29634","Myoepi","Malignant","clustifyr"
"29635","Macrophage","T","clustifyr"
"29636","Malignant","Malignant","clustifyr"
"29637","B","Macrophage","clustifyr"
"29638","Stromal","Stromal","clustifyr"
"29639","Macrophage","Macrophage","clustifyr"
"29640","Myoepi","Stromal","clustifyr"
"29641","T","T","clustifyr"
"29642","Malignant","Stromal","clustifyr"
"29643","Stromal","Stromal","clustifyr"
"29644","Malignant","Malignant","clustifyr"
"29645","Stromal","Stromal","clustifyr"
"29646","Malignant","Malignant","clustifyr"
"29647","Myoepi","Malignant","clustifyr"
"29648","Malignant","Malignant","clustifyr"
"29649","B","Stromal","clustifyr"
"29650","Malignant","Malignant","clustifyr"
"29651","Stromal","Macrophage","clustifyr"
"29652","Malignant","Malignant","clustifyr"
"29653","Stromal","Stromal","clustifyr"
"29654","Myoepi","Malignant","clustifyr"
"29655","Malignant","Malignant","clustifyr"
"29656","T","T","clustifyr"
"29657","Malignant","Stromal","clustifyr"
"29658","Macrophage","Macrophage","clustifyr"
"29659","Myoepi","Malignant","clustifyr"
"29660","Malignant","Malignant","clustifyr"
"29661","Malignant","Malignant","clustifyr"
"29662","T","T","clustifyr"
"29663","Stromal","Stromal","clustifyr"
"29664","Malignant","Malignant","clustifyr"
"29665","Stromal","Stromal","clustifyr"
"29666","Macrophage","Macrophage","clustifyr"
"29667","Stromal","Malignant","clustifyr"
"29668","Macrophage","T","clustifyr"
"29669","Malignant","Malignant","clustifyr"
"29670","Malignant","T","clustifyr"
"29671","Stromal","Macrophage","clustifyr"
"29672","T","T","clustifyr"
"29673","Malignant","Malignant","clustifyr"
"29674","Malignant","Malignant","clustifyr"
"29675","T","T","clustifyr"
"29676","T","T","clustifyr"
"29677","T","T","clustifyr"
"29678","T","T","clustifyr"
"29679","Macrophage","Macrophage","clustifyr"
"29680","Malignant","Malignant","clustifyr"
"29681","Malignant","Malignant","clustifyr"
"29682","T","T","clustifyr"
"29683","Malignant","Malignant","clustifyr"
"29684","Malignant","Malignant","clustifyr"
"29685","Myoepi","Malignant","clustifyr"
"29686","T","T","clustifyr"
"29687","T","T","clustifyr"
"29688","Malignant","Malignant","clustifyr"
"29689","Malignant","Malignant","clustifyr"
"29690","Plasma","T","clustifyr"
"29691","Stromal","Stromal","clustifyr"
"29692","Myoepi","Malignant","clustifyr"
"29693","Malignant","Stromal","clustifyr"
"29694","Stromal","Stromal","clustifyr"
